# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
8 -1 24 c5971d
0 -7 25 156a05
1 -7 25 156a05
2 -7 25 147700
3 -7 25 498b07
4 -7 25 d6a522
3 -6 25 c5971d
4 -6 25 d6a522
5 -6 25 d6a522
5 -5 25 d6a522
6 -5 25 d6a522
6 -4 25 d6a522
7 -4 25 d6a522
7 -3 25 d6a522
8 -3 25 d6a522
7 -2 25 d6a522
8 -2 25 d6a522
8 -1 25 d6a522
0 -7 26 156a05
1 -7 26 156a05
2 -7 26 156a05
3 -7 26 1e7b08
4 -7 26 147700
3 -6 26 3f6802
4 -6 26 362d00
5 -6 26 298506
6 -6 26 298506
6 -5 26 33890c
7 -5 26 33890c
6 -4 26 d69716
7 -4 26 33890c
7 -3 26 d6a522
8 -3 26 d6a522
8 -2 26 d6a522
8 -1 26 d6a522
0 -7 27 156a05
1 -7 27 156a05
2 -7 27 156a05
3 -7 27 147700
4 -7 27 147700
4 -6 27 147700
5 -6 27 1e7b08
6 -6 27 298506
5 -5 27 1e7b08
6 -5 27 298506
7 -5 27 298506
6 -4 27 1c8602
7 -4 27 298506
7 -3 27 298506
8 -3 27 298506
8 -2 27 369402
8 -1 27 298506
9 -1 27 369402
0 -7 28 156a05
1 -7 28 156a05
2 -7 28 156a05
3 -7 28 156a05
0 -6 28 147700
1 -6 28 156a05
2 -6 28 156a05
3 -6 28 0b3c05
4 -6 28 156a05
5 -6 28 1d5109
4 -5 28 1d5109
5 -5 28 0e5d02
6 -5 28 147700
5 -4 28 04110a
6 -4 28 147700
7 -4 28 1e7b08
6 -3 28 1e7b08
7 -3 28 1c8602
8 -3 28 1c8602
7 -2 28 1c8602
8 -2 28 298506
8 -1 28 369402
9 -1 28 369402
1 -7 29 156a05
2 -7 29 156a05
3 -7 29 1e7b08
4 -7 29 33890c
0 -6 29 147700
1 -6 29 156a05
2 -6 29 156a05
3 -6 29 147700
4 -6 29 3d8714
5 -6 29 040905
0 -5 29 147700
5 -5 29 040905
5 -4 29 659408
6 -4 29 147700
6 -3 29 1e7b08
7 -3 29 1e7b08
6 -2 29 1c8602
7 -2 29 1c8602
8 -2 29 1e7b08
7 -1 29 249100
8 -1 29 68b40a
1 -7 30 147700
2 -7 30 156a05
3 -7 30 40a01a
4 -7 30 54a927
0 -6 30 147700
1 -6 30 147700
2 -6 30 1e7b08
3 -6 30 3a9514
4 -6 30 69a931
5 -6 30 04110a
0 -5 30 147700
5 -5 30 d9dfd5
0 -4 30 1c8602
5 -4 30 96bb30
6 -4 30 1e7b08
0 -3 30 1c8602
6 -3 30 298506
0 -2 30 1c8602
1 -2 30 1c8602
5 -2 30 1c8602
6 -2 30 1c8602
7 -2 30 1c8602
0 -1 30 1c8602
1 -1 30 1c8602
4 -1 30 1c8602
5 -1 30 1c8602
6 -1 30 1c8602
7 -1 30 1c8602
2 -7 31 1e7b08
1 -6 31 147700
2 -6 31 1e7b08
3 -6 31 156a05
4 -6 31 61b426
5 -6 31 74a226
0 -5 31 147700
1 -5 31 1e7b08
3 -5 31 376a0d
4 -5 31 80c62f
5 -5 31 b1d557
0 -4 31 147700
1 -4 31 1e7b08
4 -4 31 72a048
5 -4 31 1e7b08
6 -4 31 298506
0 -3 31 1c8602
1 -3 31 147700
2 -3 31 1c8602
5 -3 31 298506
6 -3 31 298506
0 -2 31 1c8602
1 -2 31 147700
2 -2 31 1c8602
3 -2 31 1c8602
4 -2 31 1c8602
5 -2 31 1c8602
0 -1 31 1c8602
1 -1 31 1c8602
2 -1 31 1c8602
3 -1 31 1c8602
4 -1 31 1c8602
5 -1 31 1c8602
-8 0 16 2e3732
-8 1 16 252e29
-8 2 16 131d12
-7 2 16 1e632d
-6 2 16 284d2e
-5 2 16 5a9c06
-8 3 16 131d12
-7 3 16 131d12
-6 3 16 0d170c
-5 3 16 131d12
-8 0 17 252e29
-8 1 17 12151e
-8 2 17 172516
-7 2 17 134a23
-6 2 17 1a3c2b
-5 2 17 7bac12
-4 2 17 8c7005
-8 3 17 131d12
-7 3 17 172516
-6 3 17 0d170c
-5 3 17 0d170c
-4 3 17 040905
-8 0 18 040905
-8 1 18 1f2b1f
-8 2 18 1f2b1f
-7 2 18 09301d
-6 2 18 042512
-5 2 18 0d170c
-4 2 18 807523
-8 3 18 1f2b1f
-7 3 18 1f2b1f
-6 3 18 0d170c
-5 3 18 0d170c
-4 3 18 040905
-8 0 19 252e29
-7 0 19 27521a
-8 1 19 252e29
-7 1 19 103231
-8 2 19 252e29
-7 2 19 02251f
-6 2 19 032203
-5 2 19 04110a
-4 2 19 e8a725
-3 2 19 dc8706
-2 2 19 e99000
-7 3 19 1f2b1f
-6 3 19 131d12
-5 3 19 0d170c
-4 3 19 131d12
-3 3 19 040905
-7 0 20 18445f
-7 1 20 252e29
-6 1 20 0c3c64
-7 2 20 2e3732
-6 2 20 04110a
-5 2 20 04110a
-4 2 20 04110a
-3 2 20 040905
-2 2 20 68b40a
-1 2 20 df5e00
-7 3 20 252e29
-6 3 20 2e3732
-5 3 20 131d12
-4 3 20 0d170c
-3 3 20 0d170c
-2 3 20 0d170c
-1 3 20 040905
-7 0 21 2e3732
-6 0 21 18445f
-7 1 21 252e29
-6 1 21 0b334d
-7 2 21 1f2b1f
-6 2 21 04110a
-5 2 21 040905
-4 2 21 040905
-3 2 21 04110a
-2 2 21 191a1f
-1 2 21 3b2c0b
-6 3 21 252e29
-5 3 21 334340
-4 3 21 131d12
-3 3 21 0d170c
-2 3 21 0d170c
-1 3 21 0d170c
-6 0 22 252e29
-5 0 22 213e3a
-4 0 22 162937
-6 1 22 252e29
-5 1 22 103231
-4 1 22 0b1b28
-6 2 22 04110a
-5 2 22 252e29
-4 2 22 04110a
-3 2 22 0d170c
-2 2 22 403b28
-1 2 22 83510a
-5 3 22 252e29
-4 3 22 334340
-3 3 22 0d170c
-2 3 22 040905
-1 3 22 040905
-2 4 22 369402
-1 4 22 499902
-1 5 22 499902
-5 0 23 1f2b1f
-4 0 23 40a01a
-3 0 23 102624
-2 0 23 0b1b28
-1 0 23 102624
-5 1 23 1f2b1f
-4 1 23 0d170c
-3 1 23 0e1317
-2 1 23 0e1317
-1 1 23 375229
-5 2 23 252e29
-4 2 23 0d170c
-3 2 23 1f2b1f
-2 2 23 5e6f3b
-1 2 23 637418
-4 3 23 131d12
-3 3 23 156a05
-2 3 23 0a2c09
-1 3 23 032203
-3 4 23 298506
-2 4 23 369402
-1 4 23 369402
-3 5 23 298506
-2 5 23 369402
-1 5 23 369402
-2 6 23 369402
-1 6 23 369402
-5 0 24 1e7b08
-4 0 24 0e5d02
-3 0 24 0b1b28
-2 0 24 191a1f
-1 0 24 102624
-4 1 24 0e5d02
-2 1 24 4a5247
-1 1 24 475e41
-4 2 24 156a05
-2 2 24 2c3a21
-1 2 24 515405
-4 3 24 1e7b08
-4 4 24 298506
-3 4 24 298506
-4 5 24 298506
-3 5 24 298506
-3 6 24 298506
-2 6 24 298506
-1 6 24 369402
-2 7 24 298506
-1 7 24 298506
-5 0 25 1e7b08
-5 1 25 1e7b08
-5 2 25 1e7b08
-5 3 25 1e7b08
-4 3 25 1e7b08
-4 4 25 298506
-4 5 25 298506
-4 6 25 298506
-3 6 25 298506
-2 6 25 298506
-3 7 25 298506
-2 7 25 298506
-1 7 25 298506
-5 0 26 1e7b08
-5 1 26 1e7b08
-5 2 26 1e7b08
-5 3 26 1e7b08
-4 4 26 298506
-4 5 26 298506
-4 6 26 298506
-3 6 26 298506
-2 6 26 298506
-3 7 26 298506
-2 7 26 298506
-1 7 26 298506
-5 0 27 1e7b08
-5 1 27 1e7b08
-4 1 27 1e7b08
-5 2 27 1e7b08
-4 2 27 1e7b08
-4 3 27 1e7b08
-4 4 27 298506
-4 5 27 298506
-3 5 27 298506
-4 6 27 298506
-3 6 27 298506
-2 6 27 298506
-2 7 27 298506
-1 7 27 298506
-4 0 28 1e7b08
-4 1 28 1e7b08
-4 2 28 1e7b08
-4 3 28 1e7b08
-3 3 28 1c8602
-4 4 28 298506
-3 4 28 298506
-3 5 28 298506
-2 5 28 298506
-3 6 28 298506
-2 6 28 298506
-1 6 28 298506
-1 7 28 298506
-4 0 29 1e7b08
-3 0 29 1c8602
-2 0 29 1c8602
-4 1 29 1e7b08
-3 1 29 1c8602
-2 1 29 1c8602
-4 2 29 1e7b08
-3 2 29 1c8602
-2 2 29 1c8602
-3 3 29 1c8602
-2 3 29 1c8602
-3 4 29 1c8602
-2 4 29 1c8602
-1 4 29 1c8602
-3 5 29 1c8602
-2 5 29 1c8602
-1 5 29 1c8602
-2 6 29 298506
-1 6 29 1c8602
-3 0 30 1c8602
-2 0 30 1c8602
-1 0 30 1c8602
-3 1 30 1c8602
-2 1 30 1c8602
-1 1 30 1c8602
-2 2 30 1c8602
-1 2 30 1c8602
-2 3 30 1c8602
-1 3 30 1c8602
-2 4 30 1c8602
-1 4 30 1c8602
-1 5 30 1c8602
8 0 16 172516
8 1 16 172516
4 2 16 dc8706
5 2 16 d08d24
6 2 16 375229
7 2 16 131d12
8 2 16 172516
4 3 16 040905
5 3 16 131d12
6 3 16 0d170c
7 3 16 040905
8 3 16 172516
7 0 17 1b340a
8 0 17 172516
7 1 17 233c00
8 1 17 1f2b1f
4 2 17 ffa010
5 2 17 d08d24
6 2 17 8ba160
7 2 17 1f2b1f
8 2 17 172516
4 3 17 040905
5 3 17 0d170c
6 3 17 131d12
7 3 17 0d170c
7 0 18 1b340a
8 0 18 1f2b1f
7 1 18 272612
8 1 18 131d12
3 2 18 0f0c00
4 2 18 040905
5 2 18 8ba160
6 2 18 6f985c
7 2 18 e18e16
8 2 18 1f2b1f
3 3 18 040905
4 3 18 0d170c
5 3 18 0d170c
6 3 18 172516
7 3 18 172516
7 0 19 4c8719
8 0 19 0d170c
7 1 19 697624
2 2 19 171904
3 2 19 04110a
4 2 19 2d940d
5 2 19 9e9f37
6 2 19 868f36
7 2 19 252e29
2 3 19 637418
3 3 19 0d170c
4 3 19 0d170c
5 3 19 0d170c
6 3 19 1f2b1f
7 3 19 0d170c
6 0 20 5e8350
7 0 20 1f2b1f
6 1 20 8a9946
7 1 20 252e29
0 2 20 482c04
1 2 20 272612
2 2 20 d08d24
3 2 20 298506
4 2 20 d6a433
5 2 20 92a331
6 2 20 92a331
7 2 20 252e29
0 3 20 040905
1 3 20 040905
2 3 20 0d170c
3 3 20 0d170c
4 3 20 0d170c
5 3 20 1f2b1f
6 3 20 172516
5 0 21 6c9367
6 0 21 6c954f
7 0 21 0d170c
5 1 21 6f985c
6 1 21 252e29
7 1 21 252e29
0 2 21 e8a725
1 2 21 e8a725
2 2 21 ffa010
3 2 21 ada342
4 2 21 9e9f37
5 2 21 92a331
6 2 21 040905
0 3 21 0d170c
1 3 21 0d170c
2 3 21 0d170c
3 3 21 0d170c
4 3 21 172516
5 3 21 0d170c
6 3 21 252e29
4 0 22 6c9367
5 0 22 6c9367
6 0 22 040905
4 1 22 6f985c
5 1 22 172516
6 1 22 252e29
0 2 22 9d832c
1 2 22 9d832c
2 2 22 9d832c
3 2 22 868f36
4 2 22 8a9946
5 2 22 252e29
6 2 22 252e29
0 3 22 040905
1 3 22 040905
2 3 22 040905
3 3 22 040905
4 3 22 04110a
5 3 22 252e29
0 4 22 819e10
1 4 22 a19714
2 4 22 ae9312
3 4 22 ae9312
0 5 22 7bac12
1 5 22 91980a
2 5 22 ae9312
0 6 22 6fa513
1 6 22 7bac12
0 0 23 2c3a21
1 0 23 21381c
2 0 23 375229
3 0 23 48743f
4 0 23 558048
5 0 23 362d00
6 0 23 69590e
7 0 23 97750a
0 1 23 415c19
1 1 23 415c19
2 1 23 4f721e
3 1 23 537e37
4 1 23 6c954f
5 1 23 482c04
6 1 23 8b5f06
7 1 23 b07f19
0 2 23 5d601b
1 2 23 535820
2 2 23 79841c
3 2 23 868f36
4 2 23 040905
5 2 23 8b5f06
6 2 23 a38611
0 3 23 877418
1 3 23 697624
2 3 23 0f0c00
3 3 23 97750a
4 3 23 97750a
5 3 23 b07f19
6 3 23 bb9914
2 4 23 ae9312
3 4 23 c48d0c
4 4 23 bb9914
5 4 23 bb9914
0 5 23 6fa513
1 5 23 819e10
2 5 23 ae9312
3 5 23 c48d0c
4 5 23 c5971d
0 6 23 5a9c06
1 6 23 6fa513
2 6 23 a19714
3 6 23 c5971d
0 7 23 499902
1 7 23 499902
0 0 24 2e3732
1 0 24 21381c
2 0 24 21381c
7 0 24 b07f19
8 0 24 c5971d
0 1 24 27521a
1 1 24 4f721e
2 1 24 50872c
7 1 24 c48d0c
8 1 24 c5971d
0 2 24 4c6915
1 2 24 637418
6 2 24 c5971d
7 2 24 c5971d
6 3 24 c5971d
7 3 24 c5971d
5 4 24 c5971d
6 4 24 d69716
4 5 24 d69716
5 5 24 d69716
6 5 24 d6a522
2 6 24 a19714
3 6 24 c5971d
4 6 24 d69716
0 7 24 298506
1 7 24 369402
2 7 24 5a9c06
3 7 24 c5971d
8 0 25 d6a522
8 1 25 d6a522
7 2 25 d6a522
8 2 25 d6a522
7 3 25 d6a522
6 4 25 d6a522
7 4 25 d6a522
5 5 25 d6a522
6 5 25 d6a522
3 6 25 d6a522
4 6 25 d6a522
5 6 25 d6a522
0 7 25 298506
1 7 25 298506
2 7 25 398602
3 7 25 659408
4 7 25 d6a522
0 8 25 298506
1 8 25 298506
2 8 25 33890c
8 0 26 d6a522
8 1 26 e8a725
8 2 26 e8a725
7 3 26 d6a522
8 3 26 2e6b04
6 4 26 dfa11a
7 4 26 369402
5 5 26 4d6503
6 5 26 369402
7 5 26 398602
3 6 26 6e8209
4 6 26 1d5109
5 6 26 369402
6 6 26 33890c
0 7 26 298506
1 7 26 298506
2 7 26 298506
3 7 26 298506
4 7 26 298506
0 8 26 298506
1 8 26 298506
2 8 26 33890c
3 8 26 33890c
8 0 27 3f6802
9 0 27 369402
8 1 27 398602
9 1 27 369402
8 2 27 369402
7 3 27 298506
8 3 27 369402
6 4 27 298506
7 4 27 298506
5 5 27 1c8602
6 5 27 298506
7 5 27 33890c
4 6 27 298506
5 6 27 298506
6 6 27 298506
0 7 27 298506
1 7 27 298506
2 7 27 298506
3 7 27 298506
4 7 27 298506
2 8 27 298506
8 0 28 369402
9 0 28 369402
8 1 28 369402
7 2 28 298506
8 2 28 298506
6 3 28 1c8602
7 3 28 298506
8 3 28 298506
5 4 28 0a2c09
6 4 28 1e7b08
7 4 28 1c8602
4 5 28 1f680f
5 5 28 1e7b08
6 5 28 1c8602
0 6 28 298506
1 6 28 298506
2 6 28 298506
3 6 28 156a05
4 6 28 156a05
5 6 28 1c8602
0 7 28 298506
1 7 28 298506
2 7 28 298506
3 7 28 1c8602
7 0 29 249100
8 0 29 249100
7 1 29 249100
8 1 29 249100
6 2 29 1c8602
7 2 29 1c8602
8 2 29 032203
6 3 29 1e7b08
7 3 29 1c8602
5 4 29 497303
6 4 29 1e7b08
0 5 29 1c8602
5 5 29 040905
0 6 29 298506
1 6 29 1e7b08
2 6 29 1e7b08
3 6 29 68b40a
4 6 29 80c62f
5 6 29 96bb30
1 7 29 298506
2 7 29 298506
0 0 30 1c8602
1 0 30 1c8602
4 0 30 1c8602
5 0 30 1c8602
6 0 30 1c8602
7 0 30 249100
0 1 30 1c8602
1 1 30 1c8602
4 1 30 147700
5 1 30 1c8602
6 1 30 1c8602
7 1 30 249100
0 2 30 1c8602
1 2 30 1c8602
5 2 30 1c8602
6 2 30 1c8602
7 2 30 1c8602
0 3 30 1c8602
5 3 30 147700
6 3 30 1e7b08
0 4 30 1c8602
5 4 30 7bac12
6 4 30 147700
0 5 30 1e7b08
4 5 30 415c19
5 5 30 040905
0 6 30 1e7b08
1 6 30 298506
2 6 30 298506
3 6 30 a7da51
4 6 30 bbdf65
2 7 30 298506
0 0 31 147700
1 0 31 147700
2 0 31 1c8602
3 0 31 1c8602
4 0 31 147700
5 0 31 1c8602
0 1 31 1c8602
1 1 31 1c8602
2 1 31 147700
3 1 31 147700
4 1 31 147700
5 1 31 1c8602
0 2 31 1c8602
1 2 31 1c8602
2 2 31 147700
3 2 31 1c8602
4 2 31 1c8602
5 2 31 1c8602
0 3 31 1c8602
1 3 31 1c8602
2 3 31 1c8602
5 3 31 298506
6 3 31 298506
0 4 31 1c8602
1 4 31 1c8602
4 4 31 74a226
5 4 31 1e7b08
1 5 31 1c8602
3 5 31 31591b
4 5 31 a7da51
5 5 31 535820
1 6 31 298506
2 6 31 298506
3 6 31 1e7b08
4 6 31 bbdf65
2 -6 32 1c8602
3 -6 32 1c8602
1 -5 32 1c8602
2 -5 32 1c8602
3 -5 32 249100
4 -5 32 298506
5 -5 32 298506
1 -4 32 1c8602
2 -4 32 1c8602
3 -4 32 249100
4 -4 32 249100
5 -4 32 249100
2 -3 32 1c8602
3 -3 32 1c8602
4 -3 32 249100
5 -3 32 249100
3 -2 32 1c8602
4 -2 32 1c8602
2 2 32 1c8602
3 2 32 1c8602
4 2 32 1c8602
5 2 32 1c8602
1 3 32 1c8602
2 3 32 1c8602
3 3 32 1c8602
4 3 32 249100
5 3 32 249100
1 4 32 1c8602
2 4 32 1c8602
3 4 32 249100
4 4 32 249100
5 4 32 298506
1 5 32 1c8602
2 5 32 249100
3 5 32 249100
4 5 32 298506
2 6 32 249100
3 6 32 2d940d
