# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 1 5 4c1e02
2 1 5 5c2800
3 1 5 5c2800
4 1 5 5c2800
5 1 5 4c1e02
6 1 5 5c2800
7 1 5 5c2800
8 1 5 e2a309
0 2 5 532509
1 2 5 4c1e02
2 2 5 401e03
3 2 5 4c1e02
4 2 5 4c1e02
5 2 5 5c2800
6 2 5 5c2800
7 2 5 5c2800
8 2 5 de9a16
0 3 5 401e03
1 3 5 4c1e02
2 3 5 4c1e02
3 3 5 4c1e02
4 3 5 532509
5 3 5 5c2800
6 3 5 5c2800
7 3 5 5c2800
0 4 5 532509
5 4 5 4c1e02
6 4 5 5c2800
7 4 5 5c2800
0 5 5 5c2800
5 5 5 532509
0 6 5 5c2800
5 6 5 532509
0 7 5 5c2800
1 7 5 5c2800
2 7 5 5c2800
3 7 5 5c2800
4 7 5 5c2800
5 7 5 532509
1 8 5 5c2800
2 8 5 5c2800
3 8 5 532509
4 8 5 5c2800
2 9 5 401e03
3 9 5 5c2800
4 9 5 5c2800
3 10 5 4c1e02
8 0 6 dc9905
9 0 6 dc9905
8 1 6 dc9905
9 1 6 dc9905
0 2 6 532509
8 2 6 dc9905
9 2 6 dc9905
0 3 6 5c2800
7 3 6 713a08
8 3 6 dc9905
9 3 6 dc9905
0 4 6 532509
5 4 6 5c2800
6 4 6 5c2800
7 4 6 865005
8 4 6 dc9905
0 5 6 5c2800
5 5 6 5c2800
6 5 6 5c2800
7 5 6 865005
0 6 6 5c2800
5 6 6 532509
6 6 6 5c2800
0 7 6 5c2800
1 7 6 532509
4 7 6 532509
5 7 6 532509
1 8 6 401e03
2 8 6 401e03
3 8 6 5c2800
4 8 6 532509
5 8 6 4c1e02
1 9 6 401e03
2 9 6 5c2800
3 9 6 5c2800
4 9 6 5c2800
5 9 6 532509
1 10 6 401e03
2 10 6 5c2800
3 10 6 5c2800
4 10 6 5c2800
5 10 6 4c1e02
1 11 6 401e03
2 11 6 5c2800
3 11 6 5c2800
4 11 6 5c2800
5 11 6 5c2800
2 12 6 401e03
3 12 6 5c2800
4 12 6 5c2800
9 0 7 dc9905
10 0 7 e2a309
9 1 7 dc9905
10 1 7 e2a309
9 2 7 dc9905
8 3 7 dc9905
9 3 7 dc9905
8 4 7 dc9905
9 4 7 e2a309
7 5 7 dc9905
8 5 7 dc9905
0 6 7 5c2800
5 6 7 532509
6 6 7 935703
7 6 7 dc9905
0 7 7 5c2800
1 7 7 5c2800
4 7 7 4c1e02
5 7 7 532509
6 7 7 ba7800
0 8 7 5c2800
1 8 7 5c2800
2 8 7 401e03
3 8 7 532509
4 8 7 4c1e02
5 8 7 401e03
1 9 7 532509
2 9 7 532509
5 9 7 532509
1 10 7 532509
2 10 7 5c2800
5 10 7 532509
1 11 7 5c2800
2 11 7 5c2800
4 11 7 5c2800
5 11 7 5c2800
1 12 7 532509
2 12 7 532509
3 12 7 401e03
4 12 7 5c2800
5 12 7 321803
10 0 8 e2a309
10 1 8 e5a714
10 2 8 e5a714
9 3 8 e2a309
10 3 8 e5a714
9 4 8 e2a309
8 5 8 e2a309
9 5 8 e2a309
6 6 8 dc9905
7 6 8 dc9905
8 6 8 e2a309
0 7 8 5c2800
5 7 8 e2a309
6 7 8 d29007
7 7 8 dc9905
0 8 8 5c2800
1 8 8 532509
2 8 8 401e03
4 8 8 401e03
5 8 8 401e03
1 9 8 532509
2 9 8 532509
5 9 8 532509
6 9 8 532509
1 10 8 5c2800
2 10 8 532509
5 10 8 532509
6 10 8 5c2800
1 11 8 5c2800
2 11 8 5c2800
5 11 8 532509
2 12 8 5c2800
3 12 8 5c2800
4 12 8 5c2800
5 12 8 5c2800
2 13 8 5c2800
3 13 8 5c2800
10 0 9 ecb114
10 1 9 ecb114
10 2 9 ecb114
10 3 9 ecb114
9 4 9 ecb114
8 5 9 e5a714
9 5 9 ecb114
7 6 9 e2a309
8 6 9 e2a309
0 7 9 532509
5 7 9 b07203
6 7 9 dc9905
7 7 9 e2a309
0 8 9 5c2800
1 8 9 401e03
2 8 9 401e03
5 8 9 401e03
1 9 9 532509
6 9 9 532509
1 10 9 5c2800
6 10 9 5c2800
1 11 9 5c2800
5 11 9 5c2800
6 11 9 5c2800
1 12 9 5c2800
2 12 9 5c2800
3 12 9 5c2800
4 12 9 5c2800
5 12 9 5c2800
2 13 9 5c2800
3 13 9 5c2800
4 13 9 5c2800
10 0 10 f3b81b
10 1 10 f3b81b
10 2 10 f3b81b
10 3 10 ecb114
9 4 10 ecb114
10 4 10 ecb114
8 5 10 ecb114
9 5 10 ecb114
7 6 10 e5a714
8 6 10 ecb114
0 7 10 5c2800
5 7 10 e2a309
6 7 10 e2a309
7 7 10 e2a309
0 8 10 532509
1 8 10 532509
5 8 10 401e03
0 9 10 5c2800
1 9 10 532509
6 9 10 5c2800
0 10 10 5c2800
6 10 10 532509
0 11 10 5c2800
5 11 10 5c2800
6 11 10 5c2800
0 12 10 5c2800
1 12 10 5c2800
2 12 10 532509
3 12 10 5c2800
4 12 10 5c2800
5 12 10 5c2800
2 13 10 532509
3 13 10 5c2800
4 13 10 5c2800
10 0 11 fcbe24
10 1 11 f3b81b
10 2 11 f3b81b
10 3 11 f3b81b
9 4 11 f3b81b
8 5 11 ecb114
9 5 11 f3b81b
7 6 11 ecb114
8 6 11 ecb114
0 7 11 5c2800
5 7 11 e5a714
6 7 11 e5a714
7 7 11 ecb114
0 8 11 5c2800
5 8 11 4c1e02
0 9 11 5c2800
6 9 11 5c2800
0 10 11 5c2800
6 10 11 4c1e02
0 11 11 5c2800
5 11 11 5c2800
0 12 11 5c2800
1 12 11 5c2800
2 12 11 5c2800
3 12 11 5c2800
4 12 11 5c2800
5 12 11 5c2800
2 13 11 5c2800
3 13 11 5c2800
10 0 12 fcbe24
10 1 12 fcbe24
9 2 12 fcbe24
10 2 12 fcbe24
9 3 12 fcbe24
8 4 12 f3b81b
9 4 12 f3b81b
7 5 12 ecb114
8 5 12 f3b81b
9 5 12 f3b81b
5 6 12 e2a309
6 6 12 e5a714
7 6 12 ecb114
8 6 12 ecb114
4 7 12 401e03
5 7 12 e2a309
6 7 12 e5a714
7 7 12 ecb114
0 8 12 5c2800
4 8 12 401e03
5 8 12 5c2800
0 9 12 5c2800
5 9 12 5c2800
6 9 12 5c2800
0 10 12 5c2800
5 10 12 5c2800
6 10 12 5c2800
0 11 12 5c2800
1 11 12 5c2800
4 11 12 5c2800
5 11 12 5c2800
0 12 12 5c2800
1 12 12 5c2800
2 12 12 5c2800
3 12 12 5c2800
4 12 12 5c2800
5 12 12 5c2800
2 13 12 5c2800
3 13 12 5c2800
9 0 13 fcbe24
10 0 13 fcbe24
9 1 13 fcbe24
10 1 13 fcbe24
8 2 13 f3b81b
9 2 13 fcbe24
7 3 13 dc9905
8 3 13 f3b81b
9 3 13 fcbe24
7 4 13 ecb114
8 4 13 f3b81b
9 4 13 f3b81b
6 5 13 ce7804
7 5 13 ecb114
8 5 13 f3b81b
5 6 13 e5a714
6 6 13 e5a714
7 6 13 ecb114
4 7 13 401e03
5 7 13 e2a309
0 8 13 5c2800
4 8 13 401e03
5 8 13 5c2800
0 9 13 5c2800
5 9 13 5c2800
0 10 13 5c2800
5 10 13 5c2800
0 11 13 5c2800
1 11 13 5c2800
4 11 13 5c2800
5 11 13 5c2800
0 12 13 5c2800
1 12 13 5c2800
2 12 13 5c2800
3 12 13 5c2800
4 12 13 5c2800
8 0 14 f3b81b
9 0 14 fcbe24
7 1 14 ba7800
8 1 14 f3b81b
9 1 14 fcbe24
7 2 14 ba7800
8 2 14 f3b81b
9 2 14 fcbe24
7 3 14 e2a309
8 3 14 f3b81b
7 4 14 e2a309
6 5 14 e2a309
5 6 14 dc9905
6 6 14 dc9905
4 7 14 401e03
5 7 14 dc9905
0 8 14 532509
5 8 14 532509
0 9 14 5c2800
5 9 14 532509
0 10 14 5c2800
4 10 14 5c2800
5 10 14 5c2800
0 11 14 5c2800
1 11 14 4c1e02
2 11 14 5c2800
3 11 14 5c2800
4 11 14 5c2800
1 12 14 5c2800
2 12 14 5c2800
3 12 14 5c2800
7 0 15 865005
8 0 15 ba7800
7 1 15 865005
8 1 15 ba7800
7 2 15 e2a309
8 2 15 e5a714
7 3 15 e2a309
6 4 15 e2a309
7 4 15 e2a309
6 5 15 e2a309
5 6 15 dc9905
6 6 15 e2a309
5 7 15 532509
0 8 15 532509
5 8 15 532509
0 9 15 5c2800
4 9 15 5c2800
5 9 15 532509
0 10 15 5c2800
3 10 15 5c2800
4 10 15 5c2800
0 11 15 5c2800
1 11 15 5c2800
2 11 15 5c2800
3 11 15 5c2800
4 11 15 5c2800
-18 -5 16 c96704
-18 -4 16 a73f03
-17 -4 16 973307
-17 -3 16 a13803
-19 -5 17 c96704
-18 -5 17 bf5f02
-19 -4 17 c96704
-18 -4 17 c96704
-17 -4 17 b45102
-17 -3 17 b45102
-19 -5 18 c96704
-18 -5 18 bf5f02
-19 -4 18 bf5f02
-18 -4 18 c96704
-17 -4 18 b45102
-17 -3 18 b45102
-19 -5 19 c96704
-18 -5 19 bf5f02
-19 -4 19 c96704
-18 -4 19 c96704
-17 -4 19 973307
-18 -3 19 bf5f02
-17 -3 19 a13803
-19 -5 20 ad4500
-18 -5 20 bf5f02
-19 -4 20 c96704
-18 -4 20 bf5f02
-17 -4 20 b45102
-17 -3 20 b45102
-18 -4 21 be5801
-17 -4 21 b45102
-3 -9 16 545c0a
-2 -9 16 532509
-1 -9 16 532509
-4 -8 16 545c0a
-3 -8 16 545c0a
-2 -8 16 532509
-1 -8 16 532509
-7 -7 16 60600a
-6 -7 16 45500a
-5 -7 16 60600a
-4 -7 16 60600a
-10 -6 16 45500a
-9 -6 16 545c0a
-8 -6 16 45500a
-7 -6 16 60600a
-13 -5 16 3d4b12
-12 -5 16 3d4b12
-11 -5 16 45500a
-10 -5 16 3d4b12
-9 -5 16 545c0a
-16 -4 16 8a2c03
-15 -4 16 782203
-14 -4 16 8a2c03
-13 -4 16 3d4b12
-12 -4 16 3d4b12
-16 -3 16 8a2c03
-15 -3 16 812504
-14 -3 16 83370f
-14 -2 16 8a2c03
-14 -1 16 3d4b12
-13 -1 16 3d4b12
-2 -9 17 532509
-1 -9 17 532509
-5 -8 17 3d4b12
-4 -8 17 45500a
-3 -8 17 45500a
-2 -8 17 532509
-1 -8 17 532509
-7 -7 17 45500a
-6 -7 17 2e4414
-5 -7 17 3d4b12
-4 -7 17 45500a
-10 -6 17 3d4b12
-9 -6 17 45500a
-8 -6 17 45500a
-7 -6 17 45500a
-12 -5 17 2e4414
-11 -5 17 2e4414
-10 -5 17 2e4414
-9 -5 17 45500a
-16 -4 17 a73f03
-15 -4 17 782203
-14 -4 17 8a2c03
-13 -4 17 2e4414
-12 -4 17 2e4414
-16 -3 17 a73f03
-15 -3 17 812504
-14 -3 17 8a2c03
-14 -2 17 8a2c03
-13 -2 17 2e4414
-13 -1 17 2e4414
-12 -1 17 1f3812
-2 -9 18 401e03
-1 -9 18 532509
-4 -8 18 2e4414
-3 -8 18 1f3812
-2 -8 18 532509
-1 -8 18 532509
-7 -7 18 2e4414
-6 -7 18 3d4b12
-5 -7 18 2e4414
-4 -7 18 3d4b12
-9 -6 18 2e4414
-8 -6 18 1f3812
-7 -6 18 2e4414
-6 -6 18 3d4b12
-11 -5 18 2e4414
-10 -5 18 2e4414
-9 -5 18 2e4414
-8 -5 18 1f3812
-16 -4 18 a73f03
-15 -4 18 782203
-14 -4 18 8a2c03
-13 -4 18 6d2c00
-12 -4 18 1f3812
-11 -4 18 2e4414
-10 -4 18 2e4414
-16 -3 18 a73f03
-15 -3 18 812504
-14 -3 18 8a2c03
-13 -3 18 812504
-12 -3 18 313511
-11 -3 18 1c3921
-14 -2 18 8a2c03
-13 -2 18 242f07
-12 -2 18 1f3812
-11 -2 18 1f3812
-13 -1 18 1f3812
-12 -1 18 1f3812
-11 -1 18 1f3812
-4 -8 19 2e4414
-3 -8 19 22441b
-2 -8 19 532509
-1 -8 19 401e03
-7 -7 19 1f3812
-6 -7 19 2e4414
-5 -7 19 1c3921
-4 -7 19 22441b
-8 -6 19 2e4414
-7 -6 19 2e4414
-6 -6 19 1f3812
-10 -5 19 2e4414
-9 -5 19 1f3812
-8 -5 19 1c3921
-16 -4 19 ad4500
-15 -4 19 a13803
-14 -4 19 913203
-11 -4 19 1f3812
-10 -4 19 1f3812
-9 -4 19 1f3812
-16 -3 19 a73f03
-15 -3 19 913203
-14 -3 19 913203
-12 -3 19 1f3812
-11 -3 19 1c3921
-10 -3 19 1c3921
-12 -2 19 1f3812
-11 -2 19 1f3812
-10 -2 19 1f3812
-11 -1 19 1f3812
-10 -1 19 1f3812
-4 -8 20 22441b
-3 -8 20 22441b
-2 -8 20 123119
-1 -8 20 532509
-6 -7 20 22441b
-5 -7 20 22441b
-4 -7 20 22441b
-3 -7 20 22441b
-2 -7 20 123119
-8 -6 20 1c3921
-7 -6 20 1f3812
-6 -6 20 22441b
-9 -5 20 1f3812
-8 -5 20 1c3921
-7 -5 20 1c3921
-16 -4 20 a73f03
-10 -4 20 1f3812
-9 -4 20 1f3812
-16 -3 20 a73f03
-10 -3 20 1c3921
-9 -3 20 1c3921
-10 -2 20 1c3921
-9 -2 20 1c3921
-10 -1 20 123119
-2 -8 21 1c3921
-1 -8 21 123119
-6 -7 21 22441b
-5 -7 21 22441b
-4 -7 21 1c3921
-3 -7 21 123119
-2 -7 21 123119
-1 -7 21 123119
-7 -6 21 1c3921
-6 -6 21 1c3921
-5 -6 21 1c3921
-8 -5 21 1c3921
-7 -5 21 1c3921
-9 -4 21 1c3921
-8 -4 21 1c3921
-11 -3 21 af4b04
-10 -3 21 532509
-9 -3 21 1c3921
-8 -3 21 1c3921
-10 -2 21 973307
-9 -2 21 1c3921
-9 -1 21 123119
-1 -8 22 123119
-4 -7 22 1c3921
-3 -7 22 1c3921
-2 -7 22 123119
-1 -7 22 1c3921
-7 -6 22 1c3921
-6 -6 22 1c3921
-5 -6 22 123119
-4 -6 22 1c3921
-3 -6 22 1c3921
-8 -5 22 1c3921
-7 -5 22 1c3921
-6 -5 22 1c3921
-12 -4 22 983a06
-11 -4 22 af4b04
-10 -4 22 973307
-8 -4 22 1c3921
-7 -4 22 1c3921
-12 -3 22 b45102
-11 -3 22 af4b04
-10 -3 22 913203
-9 -3 22 887368
-8 -3 22 1c3921
-11 -2 22 ad4500
-10 -2 22 973307
-9 -2 22 83370f
-8 -2 22 123119
-9 -1 22 123119
-8 -1 22 123119
-3 -7 23 123119
-2 -7 23 123119
-1 -7 23 123119
-5 -6 23 1c3921
-4 -6 23 1c3921
-3 -6 23 123119
-2 -6 23 123119
-1 -6 23 1c3921
-7 -5 23 1c3921
-6 -5 23 1c3921
-5 -5 23 123119
-12 -4 23 be5801
-11 -4 23 ad4500
-10 -4 23 983a06
-7 -4 23 1c3921
-6 -4 23 1c3921
-12 -3 23 be5801
-11 -3 23 b45102
-10 -3 23 973307
-9 -3 23 8a2c03
-8 -3 23 812504
-7 -3 23 1c3921
-11 -2 23 af4b04
-10 -2 23 a13803
-9 -2 23 8a2c03
-8 -2 23 812504
-7 -2 23 1c3921
-8 -1 23 123119
-7 -1 23 123119
-1 -7 24 0d3b1e
-4 -6 24 1c3921
-3 -6 24 1c3921
-2 -6 24 123119
-1 -6 24 123119
-6 -5 24 1c3921
-5 -5 24 1c3921
-4 -5 24 1c3921
-3 -5 24 1c3921
-12 -4 24 be5801
-11 -4 24 af4b04
-10 -4 24 983a06
-6 -4 24 1c3921
-5 -4 24 1c3921
-12 -3 24 bf5f02
-11 -3 24 b45102
-10 -3 24 913203
-9 -3 24 6e2102
-8 -3 24 8a2c03
-7 -3 24 812504
-6 -3 24 123119
-11 -2 24 ad4500
-10 -2 24 983a06
-9 -2 24 782203
-8 -2 24 8a2c03
-7 -2 24 1c3921
-6 -2 24 1c3921
-7 -1 24 123119
-6 -1 24 123119
-3 -6 25 0d3b1e
-2 -6 25 1c3921
-1 -6 25 1c3921
-5 -5 25 1c3921
-4 -5 25 0d3b1e
-3 -5 25 123119
-2 -5 25 123119
-1 -5 25 0d3b1e
-12 -4 25 bf5f02
-11 -4 25 b45102
-10 -4 25 ad4500
-6 -4 25 123119
-5 -4 25 1c3921
-4 -4 25 0d3b1e
-3 -4 25 0d3b1e
-12 -3 25 c96704
-11 -3 25 bf5f02
-10 -3 25 a73f03
-9 -3 25 973307
-8 -3 25 8a2c03
-7 -3 25 812504
-6 -3 25 812504
-5 -3 25 123119
-11 -2 25 be5801
-10 -2 25 ad4500
-9 -2 25 973307
-8 -2 25 8a2c03
-7 -2 25 812504
-6 -2 25 782203
-5 -2 25 782203
-7 -1 25 812504
-6 -1 25 123119
-5 -1 25 123119
-1 -6 26 123119
-3 -5 26 0d3b1e
-2 -5 26 123119
-1 -5 26 0d3b1e
-12 -4 26 ce7804
-11 -4 26 be5801
-10 -4 26 af4b04
-4 -4 26 123119
-3 -4 26 0d3b1e
-2 -4 26 123119
-12 -3 26 ce7804
-11 -3 26 bf5f02
-10 -3 26 a73f03
-9 -3 26 913203
-8 -3 26 973307
-7 -3 26 8a2c03
-6 -3 26 6e2102
-5 -3 26 812504
-4 -3 26 0d3b1e
-3 -3 26 123119
-11 -2 26 bf5f02
-10 -2 26 af4b04
-9 -2 26 8a2c03
-8 -2 26 913203
-7 -2 26 8a2c03
-6 -2 26 6e2102
-5 -2 26 782203
-4 -2 26 782203
-7 -1 26 8a2c03
-6 -1 26 6e2102
-5 -1 26 123119
-4 -1 26 0d3b1e
-1 -5 27 0d3b1e
-10 -4 27 bf5f02
-3 -4 27 0d3b1e
-2 -4 27 123119
-1 -4 27 0d3b1e
-11 -3 27 ce7804
-10 -3 27 bf5f02
-9 -3 27 af4b04
-8 -3 27 a13803
-7 -3 27 782203
-6 -3 27 913203
-5 -3 27 6e2102
-3 -3 27 123119
-2 -3 27 0d3b1e
-1 -3 27 0d3b1e
-11 -2 27 c96704
-10 -2 27 bf5f02
-9 -2 27 b45102
-8 -2 27 a73f03
-7 -2 27 812504
-6 -2 27 913203
-5 -2 27 6e2102
-4 -2 27 812504
-3 -2 27 532509
-2 -2 27 0d3b1e
-7 -1 27 913203
-6 -1 27 913203
-5 -1 27 6e2102
-4 -1 27 6d2c00
-3 -1 27 0d3b1e
-2 -1 27 123119
-1 -4 28 0d3b1e
-11 -3 28 ce7804
-10 -3 28 bf5f02
-9 -3 28 a13803
-8 -3 28 b45102
-7 -3 28 a73f03
-6 -3 28 8a2c03
-5 -3 28 913203
-2 -3 28 0d3b1e
-1 -3 28 0d3b1e
-10 -2 28 c96704
-9 -2 28 a73f03
-8 -2 28 b45102
-7 -2 28 af4b04
-6 -2 28 8a2c03
-5 -2 28 913203
-4 -2 28 812504
-3 -2 28 782203
-2 -2 28 0d3b1e
-1 -2 28 123119
-7 -1 28 ad4500
-6 -1 28 8a2c03
-5 -1 28 913203
-4 -1 28 782203
-3 -1 28 123119
-2 -1 28 123119
-1 -1 28 0d3b1e
-10 -3 29 c96704
-9 -3 29 bf5f02
-8 -3 29 be5801
-7 -3 29 913203
-6 -3 29 a73f03
-10 -2 29 ce7804
-9 -2 29 c96704
-8 -2 29 bf5f02
-7 -2 29 a13803
-6 -2 29 af4b04
-5 -2 29 973307
-4 -2 29 812504
-6 -1 29 ad4500
-5 -1 29 913203
-9 -3 30 c96704
-8 -3 30 bf5f02
-7 -3 30 be5801
-6 -3 30 ad4500
-9 -2 30 b45102
-8 -2 30 c96704
-7 -2 30 be5801
-6 -2 30 a13803
-9 -3 31 c96704
-8 -3 31 c96704
-8 -2 31 bf5f02
-7 -2 31 b45102
0 -12 16 5c2800
1 -12 16 5c2800
2 -12 16 5c2800
0 -11 16 5c2800
1 -11 16 5c2800
2 -11 16 5c2800
3 -11 16 5c2800
4 -11 16 5c2800
0 -10 16 5c2800
3 -10 16 5c2800
4 -10 16 5c2800
4 -9 16 532509
5 -9 16 532509
5 -8 16 321803
5 -7 16 dc9905
5 -6 16 ba7800
6 -6 16 d29007
7 -6 16 d29007
5 -5 16 865005
6 -5 16 935703
7 -5 16 dc9905
8 -5 16 dc9905
6 -4 16 865005
7 -4 16 7e4106
8 -4 16 dc9905
9 -4 16 dc9905
7 -3 16 865005
8 -3 16 dc9905
9 -3 16 dc9905
10 -3 16 dc9905
7 -2 16 9f6207
8 -2 16 dc9905
9 -2 16 dc9905
10 -2 16 dc9905
7 -1 16 865005
8 -1 16 dc9905
9 -1 16 dc9905
10 -1 16 dc9905
0 -11 17 5c2800
1 -11 17 5c2800
2 -11 17 5c2800
3 -11 17 5c2800
0 -10 17 532509
1 -10 17 5c2800
2 -10 17 5c2800
3 -10 17 5c2800
4 -10 17 532509
0 -9 17 532509
4 -9 17 532509
0 -8 17 532509
5 -8 17 532509
4 -7 17 401e03
5 -7 17 c49002
6 -7 17 d29007
7 -7 17 d29007
8 -7 17 d29007
5 -6 17 865005
6 -6 17 d29007
7 -6 17 d29007
8 -6 17 d29007
9 -6 17 dc9905
6 -5 17 7e4106
7 -5 17 d29007
8 -5 17 dc9905
9 -5 17 dc9905
10 -5 17 dc9905
9 -4 17 dc9905
10 -4 17 dc9905
9 -3 17 dc9905
10 -3 17 dc9905
11 -3 17 e2a309
10 -2 17 e5a714
11 -2 17 e2a309
10 -1 17 e5a714
11 -1 17 e2a309
0 -10 18 532509
1 -10 18 532509
2 -10 18 5c2800
3 -10 18 5c2800
0 -9 18 532509
2 -9 18 532509
3 -9 18 532509
4 -9 18 5c2800
0 -8 18 532509
4 -8 18 4c1e02
5 -8 18 b98601
6 -8 18 c49002
7 -8 18 c49002
4 -7 18 4a2d10
5 -7 18 c49002
6 -7 18 c49002
7 -7 18 c49002
8 -7 18 e2a309
9 -7 18 ba7800
8 -6 18 d29007
9 -6 18 ba7800
10 -6 18 ba7800
8 -5 18 812504
9 -5 18 dc9905
10 -5 18 e2a309
11 -5 18 d29007
7 -4 18 2a180c
8 -4 18 713a08
9 -4 18 6e571f
10 -4 18 e2a309
11 -4 18 e2a309
7 -3 18 0d2a05
8 -3 18 a7671f
9 -3 18 973307
11 -3 18 e2a309
7 -2 18 411f11
8 -2 18 ecb114
9 -2 18 973307
11 -2 18 e5a714
7 -1 18 123119
8 -1 18 e2a309
9 -1 18 a25220
11 -1 18 e5a714
12 -1 18 e5a714
0 -10 19 532509
1 -10 19 532509
2 -10 19 532509
0 -9 19 532509
1 -9 19 532509
2 -9 19 532509
3 -9 19 532509
4 -9 19 4c1e02
0 -8 19 532509
3 -8 19 926f05
4 -8 19 9f7703
5 -8 19 af7e04
6 -8 19 af7e04
7 -8 19 af7e04
7 -7 19 b98601
8 -7 19 b98601
9 -7 19 b07203
9 -6 19 713a08
10 -6 19 d29007
8 -5 19 798fae
9 -5 19 642e0c
10 -5 19 d29007
11 -5 19 c49002
7 -4 19 411f11
8 -4 19 411f11
9 -4 19 556933
10 -4 19 437639
11 -4 19 c68301
12 -4 19 c68301
7 -3 19 2e211c
9 -3 19 9e3816
10 -3 19 498140
11 -3 19 e2a309
12 -3 19 c68301
7 -2 19 213545
9 -2 19 9e3816
10 -2 19 548749
12 -2 19 c68301
7 -1 19 3f271f
9 -1 19 aa5b2b
10 -1 19 ad693b
12 -1 19 d29007
0 -9 20 532509
1 -9 20 532509
2 -9 20 532509
3 -9 20 574a03
4 -9 20 6d6806
0 -8 20 401e03
1 -8 20 532509
2 -8 20 574a03
3 -8 20 60600a
4 -8 20 6d6806
5 -8 20 7e6e0b
6 -8 20 817500
7 -8 20 817500
8 -8 20 817500
7 -7 20 817500
8 -7 20 817500
9 -7 20 d29007
10 -7 20 d29007
9 -6 20 321803
10 -6 20 ba7800
8 -5 20 898e8a
9 -5 20 321803
10 -5 20 6d2c00
11 -5 20 ba7800
8 -4 20 4c1e02
10 -4 20 357126
11 -4 20 dc9905
7 -3 20 401e03
8 -3 20 4c1e02
10 -3 20 498140
11 -3 20 d35e02
12 -3 20 e2a309
7 -2 20 413738
8 -2 20 635558
10 -2 20 548749
11 -2 20 fb7e02
12 -2 20 e2a309
7 -1 20 401e03
8 -1 20 401e03
10 -1 20 5d9353
11 -1 20 e06705
12 -1 20 e2a309
3 -9 21 45500a
4 -9 21 545c0a
0 -8 21 532509
1 -8 21 532509
2 -8 21 45500a
3 -8 21 545c0a
4 -8 21 545c0a
5 -8 21 60600a
6 -8 21 60600a
7 -8 21 6d6806
0 -7 21 401e03
1 -7 21 401e03
7 -7 21 60600a
8 -7 21 60600a
9 -7 21 60600a
9 -6 21 60600a
10 -6 21 d29007
11 -6 21 c49002
9 -5 21 321803
10 -5 21 642e0c
11 -5 21 ba7800
8 -4 21 4c1e02
9 -4 21 321803
10 -4 21 342010
11 -4 21 ba7800
12 -4 21 ba7800
8 -3 21 401e03
9 -3 21 230c00
10 -3 21 321803
11 -3 21 ba7800
12 -3 21 ba7800
8 -2 21 401e03
9 -2 21 160500
10 -2 21 532509
11 -2 21 ce7804
12 -2 21 ce7804
8 -1 21 401e03
9 -1 21 230c00
10 -1 21 401e03
11 -1 21 b96907
12 -1 21 ce7804
0 -8 22 102215
1 -8 22 3e4200
2 -8 22 3d4b12
3 -8 22 45500a
4 -8 22 45500a
5 -8 22 545c0a
6 -8 22 545c0a
7 -8 22 2c3c05
0 -7 22 102215
1 -7 22 401e03
6 -7 22 8a7f0f
7 -7 22 c3a620
8 -7 22 686a27
9 -7 22 1f3812
8 -6 22 cfb231
9 -6 22 555b29
10 -6 22 45500a
10 -5 22 3d4b12
11 -5 22 d29007
11 -4 22 22480b
12 -4 22 d29007
9 -3 22 230c00
10 -3 22 321803
11 -3 22 22480b
12 -3 22 dc9905
9 -2 22 4c1e02
10 -2 22 4c1e02
11 -2 22 ce7804
12 -2 22 ba7800
9 -1 22 420900
10 -1 22 321803
11 -1 22 5c2800
12 -1 22 ba7800
1 -8 23 3d4b12
2 -8 23 325110
3 -8 23 3d4b12
4 -8 23 45500a
5 -8 23 45500a
6 -8 23 545c0a
0 -7 23 123119
1 -7 23 2e4414
2 -7 23 325110
5 -7 23 9e8503
6 -7 23 b29c1b
7 -7 23 fbde5a
8 -7 23 040905
9 -7 23 fbde5a
8 -6 23 fbde5a
9 -6 23 fbde5a
10 -6 23 3d4b12
9 -5 23 fbde5a
10 -5 23 415b10
11 -5 23 3d4b12
11 -4 23 415b10
11 -3 23 45500a
12 -3 23 d29007
11 -2 23 45500a
12 -2 23 1f3812
12 -1 23 134008
2 -8 24 325110
3 -8 24 325110
4 -8 24 325110
5 -8 24 415b10
0 -7 24 123119
1 -7 24 325110
2 -7 24 325110
3 -7 24 325110
4 -7 24 3d4b12
5 -7 24 414f22
6 -7 24 fbde5a
7 -7 24 0d1308
8 -7 24 0d1308
9 -7 24 040905
0 -6 24 123119
1 -6 24 102215
5 -6 24 a59111
8 -6 24 0d1308
9 -6 24 eed559
9 -5 24 dcc333
10 -5 24 415b10
10 -4 24 415b10
11 -4 24 415b10
11 -3 24 45660b
11 -2 24 45660b
12 -2 24 171a0b
11 -1 24 517207
12 -1 24 45660b
1 -7 25 325110
2 -7 25 325110
3 -7 25 325110
4 -7 25 325110
5 -7 25 102215
6 -7 25 fbde5a
7 -7 25 0d1308
8 -7 25 040905
0 -6 25 102215
1 -6 25 123119
2 -6 25 325110
5 -6 25 a59111
6 -6 25 fbde5a
7 -6 25 313511
8 -6 25 0d1308
9 -6 25 eed559
0 -5 25 123119
9 -5 25 f6dc46
10 -5 25 415b10
9 -4 25 415b10
10 -4 25 415b10
10 -3 25 415b10
11 -3 25 45660b
11 -2 25 45660b
11 -1 25 45660b
2 -7 26 325110
3 -7 26 325110
4 -7 26 325110
5 -7 26 325110
0 -6 26 102215
