# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 0 23 556426
2 0 23 556426
3 0 23 556426
4 0 23 556426
0 1 23 556426
1 1 23 556426
2 1 23 556426
3 1 23 556426
0 2 23 556426
1 2 23 556426
2 2 23 556426
3 2 23 556426
0 3 23 556426
