# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
0 5 0 d06c40
1 5 0 c46837
2 5 0 9c4e26
3 5 0 a74d35
4 5 0 91461b
0 6 0 d06c40
1 6 0 ab5827
2 6 0 ab5827
3 6 0 9c4e26
4 6 0 b06037
0 7 0 c46837
1 7 0 9c4e26
2 7 0 a74d35
3 7 0 ab5827
0 8 0 ab5827
1 8 0 ab5827
2 8 0 b06037
0 1 1 c46837
1 1 1 c46837
0 2 1 c46837
1 2 1 b96d39
2 2 1 c7733b
2 3 1 c7733b
3 3 1 c7733b
3 4 1 c7733b
4 4 1 cd7d36
4 5 1 cd7d36
3 6 1 cd7d36
4 6 1 c7733b
0 7 1 b6612c
1 7 1 873d1d
2 7 1 a04e1a
3 7 1 c7733b
0 8 1 873d1d
1 8 1 c7733b
2 8 1 ae654c
3 8 1 c7733b
0 9 1 b96d39
1 9 1 c7733b
0 1 2 b96d39
1 1 2 c7733b
1 2 2 c7733b
2 2 2 c7733b
2 3 2 cd7d36
3 3 2 cd7d36
2 4 2 d18342
3 4 2 d18342
2 5 2 cd7d36
3 5 2 cd7d36
4 5 2 cd7d36
1 6 2 c7733b
2 6 2 c7733b
3 6 2 ab5827
4 6 2 c7733b
0 7 2 d18342
1 7 2 c7733b
2 7 2 c7733b
3 7 2 d18342
0 8 2 b96d39
1 8 2 d18342
0 9 2 c7733b
0 1 3 b96d39
1 1 3 c46837
0 2 3 c46837
1 2 3 c7733b
1 3 3 cd7d36
2 3 3 d18342
1 4 3 d18342
2 4 3 d18342
0 5 3 d18342
1 5 3 d18342
2 5 3 d18342
0 6 3 d18342
1 6 3 cd7d36
0 7 3 d18342
0 1 4 b8956c
0 2 4 d2b584
0 3 4 d8bb8f
1 3 4 d18342
0 4 4 d18342
1 4 4 d18342
0 5 4 d18342
0 1 5 b8956c
0 2 5 c4ac79
0 3 5 d8bb8f
0 4 5 d8bb8f
0 2 6 c4ac79
0 3 6 d2b584
0 2 7 c4ac79
0 3 7 c4ac79
0 0 8 c4ac79
1 0 8 d2b584
0 1 8 c5af90
1 1 8 d2b584
0 2 8 b8956c
0 3 8 a6967b
0 0 9 c4ac79
1 0 9 d2b584
2 0 9 d8bb8f
3 0 9 d8bb8f
4 0 9 ceb695
0 1 9 b69b7d
1 1 9 d2b584
2 1 9 d8bb8f
3 1 9 d8bb8f
0 2 9 715a40
1 2 9 ceb695
2 2 9 ceb695
3 2 9 ceb695
0 3 9 2e2218
1 3 9 c5af90
2 3 9 ceb695
0 4 9 2b210c
1 4 9 bfa688
3 0 10 ceb695
4 0 10 ceb695
5 0 10 ceb695
3 1 10 ceb695
4 1 10 ceb695
5 1 10 ceb695
2 2 10 ceb695
3 2 10 ceb695
4 2 10 ceb695
5 2 10 c5af90
1 3 10 c5af90
2 3 10 ceb695
3 3 10 ceb695
4 3 10 c5af90
0 4 10 bfa688
1 4 10 96886d
2 4 10 c5af90
3 4 10 c5af90
0 5 10 2e2218
1 5 10 2e2218
2 5 10 3c271c
0 6 10 2e2218
5 0 11 c5af90
6 0 11 bfa688
5 1 11 c5af90
6 1 11 bfa688
4 2 11 ceb695
5 2 11 c5af90
4 3 11 c5af90
5 3 11 bfa688
3 4 11 bfa688
4 4 11 bfa688
5 4 11 bfa688
1 5 11 2e2218
2 5 11 2e2218
3 5 11 2e2218
4 5 11 5b4a40
0 6 11 3c271c
1 6 11 2e2218
2 6 11 2e2218
3 6 11 2e2218
0 7 11 2e2218
1 7 11 2e2218
6 0 12 b69b7d
12 0 12 382d1e
13 0 12 3c271c
6 1 12 b69b7d
11 1 12 3c271c
12 1 12 3c271c
13 1 12 3c271c
5 2 12 bfa688
6 2 12 b69b7d
12 2 12 3c271c
13 2 12 3c271c
5 3 12 bfa688
6 3 12 b69b7d
12 3 12 3c271c
13 3 12 3c271c
4 4 12 bfa688
5 4 12 b69b7d
12 4 12 3c271c
3 5 12 2e2218
4 5 12 2e2218
5 5 12 3f2d1f
1 6 12 2e2218
2 6 12 2e2218
3 6 12 2e2218
4 6 12 2e2218
0 7 12 3c271c
1 7 12 2e2218
2 7 12 2e2218
3 7 12 2e2218
0 8 12 2e2218
7 0 13 9c7d5a
8 0 13 b8956c
9 0 13 2e2218
10 0 13 3c271c
11 0 13 3c271c
12 0 13 372613
13 0 13 382d1e
14 0 13 b96d39
6 1 13 9c7d5a
7 1 13 9c7d5a
8 1 13 715a40
9 1 13 2e2218
10 1 13 2e2218
11 1 13 3c271c
12 1 13 3c271c
13 1 13 3f2d1f
14 1 13 b96d39
6 2 13 9c7d5a
7 2 13 a37e62
8 2 13 2b210c
9 2 13 2e2218
10 2 13 3c271c
11 2 13 3c271c
12 2 13 3c271c
13 2 13 3f2d1f
6 3 13 ab9171
9 3 13 372613
10 3 13 3c271c
11 3 13 3c271c
12 3 13 3c271c
13 3 13 443629
5 4 13 a6967b
6 4 13 ab9171
9 4 13 372613
10 4 13 3c271c
11 4 13 3c271c
12 4 13 3c271c
13 4 13 443629
4 5 13 2e2218
5 5 13 685b4b
9 5 13 372613
10 5 13 3c271c
11 5 13 3c271c
12 5 13 3c271c
3 6 13 2e2218
4 6 13 2e2218
5 6 13 1c1810
9 6 13 3c271c
10 6 13 3c271c
11 6 13 3c271c
12 6 13 443629
0 7 13 2e2218
1 7 13 2e2218
2 7 13 2e2218
3 7 13 2e2218
4 7 13 2e2218
9 7 13 3c271c
10 7 13 372613
11 7 13 3c271c
12 7 13 3f2d1f
0 8 13 2e2218
1 8 13 2e2218
2 8 13 2e2218
9 8 13 3c271c
10 8 13 3c271c
11 8 13 3c271c
9 9 13 3c271c
10 9 13 382d1e
11 9 13 3a2e25
9 10 13 3c271c
7 0 14 9c7d5a
8 0 14 5e5133
14 0 14 b96d39
15 0 14 662e0f
7 1 14 aa8663
8 1 14 372613
9 1 14 2e2218
14 1 14 662e0f
15 1 14 b06037
7 2 14 aa8663
8 2 14 2e2218
9 2 14 2e2218
10 2 14 372613
11 2 14 443629
12 2 14 3a2e25
13 2 14 7a3d1d
14 2 14 571d08
15 2 14 b06037
6 3 14 67513b
7 3 14 886e59
8 3 14 2e2218
9 3 14 2e2218
10 3 14 685b4b
11 3 14 464032
12 3 14 c4ac79
13 3 14 b69b7d
14 3 14 793316
6 4 14 9c7d5a
7 4 14 2e2218
8 4 14 372613
9 4 14 372613
10 4 14 9c7d5a
11 4 14 2b210c
12 4 14 a58159
5 5 14 886e59
6 5 14 2e2218
7 5 14 2e2218
8 5 14 3c271c
9 5 14 3c271c
10 5 14 a37e62
11 5 14 1c1810
12 5 14 9c7d5a
4 6 14 1c1810
5 6 14 202823
6 6 14 2e2218
7 6 14 2e2218
8 6 14 3c271c
9 6 14 3c271c
10 6 14 a37e62
11 6 14 a37e62
12 6 14 9c7d5a
2 7 14 2e2218
3 7 14 1c1810
4 7 14 1c1810
6 7 14 2e2218
7 7 14 2e2218
8 7 14 3c271c
9 7 14 a37e62
10 7 14 1c1810
11 7 14 9c7d5a
12 7 14 7f5f43
0 8 14 2e2218
1 8 14 2e2218
2 8 14 2b210c
3 8 14 1c1810
6 8 14 2e2218
7 8 14 372613
8 8 14 382d1e
9 8 14 3f2d1f
10 8 14 9c7d5a
11 8 14 9c7d5a
0 9 14 2e2218
6 9 14 3c271c
7 9 14 382d1e
8 9 14 3c271c
9 9 14 3c271c
10 9 14 9c7d5a
11 9 14 574532
6 10 14 372613
7 10 14 3c271c
8 10 14 3c271c
9 10 14 3c271c
10 10 14 464032
6 11 14 3c271c
7 11 14 382d1e
8 11 14 3c271c
9 11 14 3f2d1f
6 12 14 3c271c
7 12 14 3c271c
8 12 14 382d1e
7 13 14 3f2d1f
15 0 15 b6612c
15 1 15 b6612c
13 2 15 c4ac79
15 2 15 b06037
7 3 15 382d1e
8 3 15 2e2218
9 3 15 211d1c
10 3 15 c19d73
11 3 15 bfa688
12 3 15 bfa688
13 3 15 d2b584
14 3 15 b06037
15 3 15 b06037
6 4 15 aa8663
7 4 15 382d1e
8 4 15 ab9171
9 4 15 b69b7d
10 4 15 b69b7d
11 4 15 bfa688
5 5 15 1c1810
6 5 15 63756b
7 5 15 443629
8 5 15 443629
9 5 15 a37e62
4 6 15 2a2a2a
5 6 15 1c1810
6 6 15 2e2218
7 6 15 443629
8 6 15 a37e62
9 6 15 96886d
3 7 15 1c1810
4 7 15 1c1810
5 7 15 2b210c
6 7 15 2e2218
7 7 15 574532
8 7 15 a3826b
9 7 15 a3826b
0 8 15 1c1810
1 8 15 1c1810
2 8 15 1c1810
3 8 15 2b210c
4 8 15 2e2218
5 8 15 2e2218
6 8 15 2e2218
7 8 15 aa8663
8 8 15 aa8663
9 8 15 aa8663
0 9 15 1c1810
1 9 15 1c1810
3 9 15 2e2218
4 9 15 2e2218
5 9 15 2e2218
6 9 15 372613
7 9 15 aa8663
8 9 15 a37e62
9 9 15 1e0f00
3 10 15 2e2218
4 10 15 2e2218
5 10 15 2e2218
6 10 15 372613
7 10 15 a58159
8 10 15 191207
9 10 15 9c7d5a
3 11 15 2e2218
4 11 15 2e2218
5 11 15 372613
6 11 15 3c271c
7 11 15 715a40
8 11 15 9c7d5a
9 11 15 a37e62
3 12 15 372613
4 12 15 3c271c
5 12 15 3c271c
6 12 15 3c271c
7 12 15 9c7d5a
8 12 15 a37e62
3 13 15 3c271c
4 13 15 3c271c
5 13 15 382d1e
6 13 15 382d1e
7 13 15 443629
3 14 15 3c271c
4 14 15 3c271c
5 14 15 3a2e25
6 14 15 443629
-4 -16 16 3c271c
-3 -16 16 3c271c
-2 -16 16 3c271c
-1 -16 16 3c271c
-4 -15 16 3c271c
-3 -15 16 3c271c
-2 -15 16 3c271c
-1 -15 16 3c271c
-4 -14 16 3c271c
-3 -14 16 3c271c
-2 -14 16 3c271c
-1 -14 16 3c271c
-3 -13 16 382d1e
-2 -13 16 382d1e
-1 -13 16 3c271c
-3 -12 16 372613
-2 -12 16 2e2218
-1 -12 16 2e2218
-3 -11 16 2e2218
-2 -11 16 2e2218
-1 -11 16 2e2218
-4 -10 16 1c1810
-3 -10 16 1c1810
-2 -10 16 2a2a2a
-1 -10 16 2b210c
-6 -9 16 1c1810
-5 -9 16 1c1810
-4 -9 16 1c1810
-3 -9 16 1c1810
-2 -9 16 1c1810
-1 -9 16 2b210c
-8 -8 16 1c1810
-7 -8 16 1c1810
-6 -8 16 1c1810
-9 -7 16 1c1810
-8 -7 16 1c1810
-9 -6 16 2e2218
-10 -5 16 bfa688
-9 -5 16 bfa688
-10 -4 16 c5af90
-10 -3 16 c5af90
-11 -2 16 c5af90
-11 -1 16 c5af90
-6 -16 17 382d1e
-5 -16 17 3c271c
-4 -16 17 382d1e
-3 -16 17 9c7d5a
-2 -16 17 a37e62
-1 -16 17 a37e62
-7 -15 17 3c271c
-6 -15 17 3c271c
-5 -15 17 3c271c
-4 -15 17 3c271c
-3 -15 17 96886d
-2 -15 17 685b4b
-1 -15 17 a3826b
-7 -14 17 3c271c
-6 -14 17 382d1e
-5 -14 17 382d1e
-4 -14 17 3c271c
-3 -14 17 aa8663
-2 -14 17 aa8663
-1 -14 17 aa8663
-7 -13 17 372613
-6 -13 17 3c271c
-5 -13 17 3c271c
-4 -13 17 3c271c
-3 -13 17 aa8663
-2 -13 17 a58159
-1 -13 17 aa8663
-6 -12 17 382d1e
-5 -12 17 3c271c
-4 -12 17 372613
-3 -12 17 3f2d1f
-2 -12 17 3f2d1f
-1 -12 17 3f2d1f
-6 -11 17 2e2218
-5 -11 17 3c271c
-4 -11 17 2e2218
-3 -11 17 2e2218
-2 -11 17 1c1810
-1 -11 17 191207
-6 -10 17 2e2218
-5 -10 17 2e2218
-4 -10 17 2e2218
-3 -10 17 2e2218
-2 -10 17 191207
-1 -10 17 191207
-7 -9 17 1c1810
-6 -9 17 191207
-5 -9 17 202823
-4 -9 17 202823
-3 -9 17 2a2a2a
-8 -8 17 1c1810
-7 -8 17 1c1810
-6 -8 17 1c1810
-9 -7 17 1c1810
-8 -7 17 1c1810
-9 -6 17 191207
-10 -5 17 ab9171
-10 -4 17 b69b7d
-10 -3 17 bfa688
-11 -2 17 bfa688
-11 -1 17 bfa688
-7 -16 18 3f2d1f
-6 -16 18 67513b
-5 -16 18 9c7d5a
-4 -16 18 a37e62
-9 -15 18 3f2d1f
-8 -15 18 382d1e
-7 -15 18 382d1e
-6 -15 18 a58159
-5 -15 18 a58159
-4 -15 18 a37e62
-9 -14 18 3c271c
-8 -14 18 3c271c
-7 -14 18 3c271c
-6 -14 18 1c1810
-5 -14 18 8b8064
-4 -14 18 aa8663
-10 -13 18 3c271c
-9 -13 18 3c271c
-8 -13 18 3c271c
-7 -13 18 3c271c
-6 -13 18 aa8663
-5 -13 18 aa8663
-4 -13 18 aa8663
-9 -12 18 3c271c
-8 -12 18 3c271c
-7 -12 18 3c271c
-6 -12 18 a58159
-5 -12 18 3f2d1f
-4 -12 18 3f2d1f
-3 -12 18 3f2d1f
-9 -11 18 3c271c
-8 -11 18 3c271c
-7 -11 18 382d1e
-6 -11 18 3c271c
-5 -11 18 3c271c
-4 -11 18 191207
-3 -11 18 191207
-9 -10 18 382d1e
-8 -10 18 3c271c
-7 -10 18 3c271c
-6 -10 18 2e2218
-5 -10 18 191207
-4 -10 18 1c1810
-3 -10 18 757e60
-2 -10 18 96886d
-1 -10 18 96886d
-9 -9 18 3c271c
-8 -9 18 2e2218
-7 -9 18 3a2e25
-6 -9 18 2a2a2a
-5 -9 18 6d6455
-4 -9 18 63756b
-3 -9 18 8a8a71
-9 -8 18 2e2218
-8 -8 18 2e2218
-7 -8 18 293332
-6 -8 18 2a2a2a
-9 -7 18 1c1810
-8 -7 18 191207
-9 -6 18 886e59
-10 -5 18 9c7d5a
-10 -4 18 9c7d5a
-10 -3 18 a3826b
-11 -2 18 aa8663
-11 -1 18 ab9171
-9 -15 19 3a2e25
-8 -15 19 a37e62
-7 -15 19 a58159
-10 -14 19 3a2e25
-9 -14 19 9c7d5a
-8 -14 19 a37e62
-7 -14 19 a58159
-11 -13 19 382d1e
-10 -13 19 3c271c
-9 -13 19 a37e62
-8 -13 19 191207
-7 -13 19 aa8663
-12 -12 19 382d1e
-11 -12 19 3c271c
-10 -12 19 3c271c
-9 -12 19 1e0f00
-8 -12 19 aa8663
-7 -12 19 a58159
-6 -12 19 a37e62
-12 -11 19 3c271c
-11 -11 19 3c271c
-10 -11 19 3c271c
-9 -11 19 a58159
-8 -11 19 a37e62
-7 -11 19 372613
-6 -11 19 3f2d1f
-12 -10 19 3c271c
-11 -10 19 3c271c
-10 -10 19 3c271c
-9 -10 19 a37e62
-8 -10 19 3f2d1f
-7 -10 19 382d1e
-6 -10 19 191207
-4 -10 19 96886d
-3 -10 19 989979
-2 -10 19 87a48c
-1 -10 19 929f8a
-12 -9 19 3c271c
-11 -9 19 382d1e
-10 -9 19 3c271c
-9 -9 19 3f2d1f
-8 -9 19 191207
-7 -9 19 191207
-6 -9 19 8a8a71
-5 -9 19 96886d
-4 -9 19 96886d
-3 -9 19 87a48c
-2 -9 19 929f8a
-1 -9 19 929f8a
-12 -8 19 3c271c
-11 -8 19 3c271c
-10 -8 19 372613
-9 -8 19 372613
-8 -8 19 191207
-7 -8 19 63756b
-6 -8 19 8a8a71
-12 -7 19 3c271c
-11 -7 19 3c271c
-10 -7 19 3c271c
-9 -7 19 3a2e25
-8 -7 19 191207
-7 -7 19 63756b
-12 -6 19 372613
-11 -6 19 2e2218
-10 -6 19 372613
-9 -6 19 67513b
-8 -6 19 191207
-12 -5 19 382d1e
-11 -5 19 2e2218
-10 -5 19 2e2218
-9 -5 19 67513b
-12 -4 19 372613
-11 -4 19 2e2218
-10 -4 19 715a40
-12 -3 19 372613
-11 -3 19 2e2218
-10 -3 19 715a40
-11 -2 19 2e2218
-10 -2 19 715a40
-11 -1 19 886e59
-11 -13 20 443629
-10 -13 20 a58159
-12 -12 20 3a2e25
-11 -12 20 a37e62
-10 -12 20 a37e62
-13 -11 20 382d1e
-12 -11 20 a58159
-11 -11 20 a58159
-10 -11 20 191207
-14 -10 20 3a2e25
-13 -10 20 382d1e
-12 -10 20 a58159
-11 -10 20 1e0f00
-10 -10 20 a58159
-9 -10 20 a37e62
-3 -10 20 929f8a
-2 -10 20 929f8a
-1 -10 20 929f8a
-14 -9 20 382d1e
-13 -9 20 3c271c
-12 -9 20 191207
-11 -9 20 aa8663
-10 -9 20 a58159
-9 -9 20 3f2d1f
-6 -9 20 8a907c
-5 -9 20 87a48c
-4 -9 20 929f8a
-3 -9 20 929f8a
-2 -9 20 929f8a
-1 -9 20 929f8a
-15 -8 20 3f2d1f
-14 -8 20 3c271c
-13 -8 20 3c271c
-12 -8 20 aa8663
-11 -8 20 a58159
-10 -8 20 3f2d1f
-9 -8 20 3f2d1f
-7 -8 20 96886d
-6 -8 20 839586
-5 -8 20 839586
-15 -7 20 3c271c
-14 -7 20 3c271c
-13 -7 20 3c271c
-12 -7 20 aa8663
-11 -7 20 aa8663
-10 -7 20 3f2d1f
-9 -7 20 191207
-8 -7 20 96886d
-7 -7 20 96886d
-15 -6 20 3c271c
-14 -6 20 382d1e
-13 -6 20 3c271c
-12 -6 20 372613
-11 -6 20 3f2d1f
-10 -6 20 191207
-9 -6 20 707362
-8 -6 20 96886d
-15 -5 20 3c271c
-14 -5 20 3c271c
-13 -5 20 3c271c
-12 -5 20 3c271c
-11 -5 20 3c271c
-10 -5 20 1c1810
-9 -5 20 707362
-15 -4 20 3c271c
-14 -4 20 3c271c
-13 -4 20 3c271c
-12 -4 20 372613
-11 -4 20 191207
-10 -4 20 191207
-9 -4 20 586155
-15 -3 20 3c271c
-14 -3 20 3c271c
-13 -3 20 3c271c
-12 -3 20 372613
-11 -3 20 191207
-10 -3 20 191207
-15 -2 20 3c271c
-14 -2 20 3c271c
-13 -2 20 382d1e
-12 -2 20 372613
-11 -2 20 1c1810
-10 -2 20 191207
-15 -1 20 3c271c
-14 -1 20 3c271c
-13 -1 20 372613
-12 -1 20 372613
-11 -1 20 1c1810
-10 -1 20 191207
-13 -10 21 a37e62
-14 -9 21 a3826b
-13 -9 21 a58159
-5 -9 21 929f8a
-4 -9 21 929f8a
-3 -9 21 9fa493
-2 -9 21 9fa493
-1 -9 21 c8b671
-15 -8 21 443629
-14 -8 21 a58159
-13 -8 21 9c7d5a
-7 -8 21 839586
-6 -8 21 839586
-5 -8 21 929f8a
-4 -8 21 929f8a
-15 -7 21 886e59
-14 -7 21 a37e62
-13 -7 21 191207
-8 -7 21 839586
-7 -7 21 839586
-6 -7 21 839586
-16 -6 21 3f2d1f
-15 -6 21 a37e62
-14 -6 21 a3826b
-13 -6 21 a58159
-12 -6 21 a58159
-8 -6 21 839586
-7 -6 21 839586
-16 -5 21 382d1e
-15 -5 21 a37e62
-14 -5 21 191207
-13 -5 21 a58159
-12 -5 21 a58159
-11 -5 21 3f2d1f
-9 -5 21 96886d
-8 -5 21 728c7c
-16 -4 21 382d1e
-15 -4 21 a58159
-14 -4 21 67513b
-13 -4 21 aa8663
-12 -4 21 321801
-11 -4 21 3f2d1f
-9 -4 21 8a8a71
-16 -3 21 382d1e
-15 -3 21 a37e62
-14 -3 21 aa8663
-13 -3 21 a58159
-12 -3 21 3f2d1f
-11 -3 21 191207
-10 -3 21 8a8a71
-9 -3 21 8a8a71
-16 -2 21 3c271c
-15 -2 21 3c271c
-14 -2 21 aa8663
-13 -2 21 aa8663
-12 -2 21 3f2d1f
-11 -2 21 191207
-10 -2 21 757e60
-16 -1 21 3c271c
-15 -1 21 3c271c
-14 -1 21 aa8663
-13 -1 21 aa8663
-12 -1 21 3f2d1f
-11 -1 21 191207
-10 -1 21 7e846e
-4 -9 22 d6b46b
-3 -9 22 d6b46b
-2 -9 22 ddb074
-1 -9 22 ddb074
-6 -8 22 929f8a
-5 -8 22 b9b083
-4 -8 22 d6b46b
-3 -8 22 d6b46b
-2 -8 22 d6b46b
-1 -8 22 c8b671
-7 -7 22 839586
-6 -7 22 929f8a
-5 -7 22 c5a86d
-15 -6 22 a37e62
-8 -6 22 839586
-7 -6 22 839586
-16 -5 22 a37e62
-15 -5 22 a37e62
-8 -5 22 728c7c
-16 -4 22 a58159
-15 -4 22 a58159
-9 -4 22 728c7c
-8 -4 22 728c7c
-16 -3 22 a37e62
-15 -3 22 a37e62
-9 -3 22 728c7c
-16 -2 22 a37e62
-15 -2 22 a58159
-9 -2 22 728c7c
-16 -1 22 a37e62
-15 -1 22 a58159
-10 -1 22 728c7c
-9 -1 22 728c7c
-2 -9 23 d6b46b
-1 -9 23 c4ac79
-5 -8 23 d6b46b
-4 -8 23 d6b46b
-3 -8 23 b9b083
-2 -8 23 a9aa96
-1 -8 23 a9aa96
-6 -7 23 c5a86d
-5 -7 23 c5a86d
-4 -7 23 aaa889
-3 -7 23 aaa889
-7 -6 23 c5a86d
-6 -6 23 c5a86d
-8 -5 23 a8a073
-7 -5 23 c5a86d
-8 -4 23 a8a073
-9 -3 23 989979
-8 -3 23 b69b7d
-9 -2 23 989979
-8 -2 23 b69b7d
-9 -1 23 989979
-3 -8 24 aaa889
-2 -8 24 aaa889
-1 -8 24 aaa889
-5 -7 24 aaa889
-4 -7 24 aaa889
-3 -7 24 c8b671
-2 -7 24 d6b46b
-1 -7 24 d6b46b
-6 -6 24 aaa889
-5 -6 24 aaa889
-4 -6 24 d6b46b
-7 -5 24 aaa889
-6 -5 24 aaa889
-5 -5 24 d6b46b
-8 -4 24 9ea587
-7 -4 24 aaa889
-6 -4 24 c4ac79
-8 -3 24 9ea587
-7 -3 24 aaa889
-8 -2 24 9fa493
-7 -2 24 9ea587
-8 -1 24 9ea587
-3 -7 25 d6b46b
-2 -7 25 d6b46b
-1 -7 25 d6b46b
-5 -6 25 d6b46b
-4 -6 25 d6b46b
-3 -6 25 d6b46b
-2 -6 25 d6b46b
-1 -6 25 b9b083
-6 -5 25 d6b46b
-5 -5 25 d6b46b
-4 -5 25 d6b46b
-3 -5 25 a9aa96
-2 -5 25 9ea587
-7 -4 25 c5a86d
-6 -4 25 d6b46b
-5 -4 25 d6b46b
-7 -3 25 d6b46b
-6 -3 25 d6b46b
-7 -2 25 d6b46b
-6 -2 25 d6b46b
-8 -1 25 9ea587
-7 -1 25 d6b46b
-6 -1 25 d6b46b
-2 -6 26 aaa889
-1 -6 26 aaa889
-4 -5 26 9ea587
-3 -5 26 87a48c
-2 -5 26 7a9f8e
-1 -5 26 7a9f8e
-5 -4 26 929f8a
-4 -4 26 6ca093
-3 -4 26 6ca093
-2 -4 26 6ca093
-1 -4 26 6ca093
-6 -3 26 d6b46b
-5 -3 26 7a9f8e
-4 -3 26 6ca093
-3 -3 26 6ca093
-2 -3 26 6ca093
-1 -3 26 6ca093
-6 -2 26 87a48c
-5 -2 26 7a9f8e
-4 -2 26 6ca093
-6 -1 26 87a48c
-5 -1 26 6ca093
-4 -1 26 6ca093
-3 -4 27 6ca093
-2 -4 27 6ca093
-1 -4 27 6ca093
-4 -3 27 6ca093
-3 -3 27 6ca093
-2 -3 27 6ca093
-1 -3 27 6ca093
-5 -2 27 7a9f8e
-4 -2 27 6ca093
-3 -2 27 6ca093
-2 -2 27 6ca093
-1 -2 27 6ca093
-5 -1 27 6ca093
-4 -1 27 6ca093
-3 -1 27 6ca093
-2 -1 27 6ca093
-1 -1 27 6ca093
0 -16 16 a58159
1 -16 16 a58159
2 -16 16 a58159
0 -15 16 a3826b
1 -15 16 aa8663
2 -15 16 a58159
0 -14 16 aa8663
1 -14 16 aa8663
2 -14 16 2b210c
0 -13 16 aa8663
1 -13 16 aa8663
2 -13 16 aa8663
0 -12 16 2e2218
1 -12 16 3f2d1f
2 -12 16 3f2d1f
3 -12 16 ab9171
0 -11 16 2e2218
1 -11 16 3c271c
2 -11 16 3f2d1f
3 -11 16 3f2d1f
4 -11 16 3f2d1f
0 -10 16 1c1810
1 -10 16 1c1810
2 -10 16 191207
3 -10 16 1c1810
4 -10 16 2e2218
0 -9 16 2e2218
1 -9 16 443629
2 -9 16 586155
3 -9 16 0c1104
4 -9 16 1c1810
3 -8 16 63756b
4 -8 16 63756b
5 -8 16 8a8a71
5 -7 16 96886d
6 -7 16 96886d
6 -6 16 8b8064
6 -5 16 8b8064
7 -5 16 7c6f5d
8 -5 16 c19d73
9 -5 16 b69b7d
7 -4 16 8b8064
8 -4 16 c19d73
9 -4 16 b69b7d
10 -4 16 443629
11 -4 16 191207
12 -4 16 251707
11 -3 16 251707
12 -3 16 d9c3ad
13 -3 16 d8bb8f
14 -3 16 d8bb8f
15 -3 16 b06037
13 -2 16 ceb695
15 -2 16 9c4e26
15 -1 16 c46837
0 -13 17 aa8663
0 -12 17 3f2d1f
0 -11 17 1c1810
1 -11 17 1c1810
0 -10 17 63756b
1 -10 17 96886d
2 -10 17 96886d
0 -9 17 63756b
1 -9 17 96886d
2 -9 17 96886d
3 -9 17 989979
4 -9 17 989979
3 -8 17 989979
4 -8 17 989979
5 -8 17 8a907c
5 -7 17 728c7c
6 -7 17 728c7c
6 -6 17 728c7c
7 -5 17 66827b
8 -5 17 b69b7d
9 -5 17 1c1810
7 -4 17 728175
8 -4 17 b69b7d
9 -4 17 1c1810
10 -4 17 1c1810
11 -4 17 1c1810
11 -3 17 1c1810
12 -3 17 1c1810
13 -3 17 1c1810
14 -3 17 e3c699
13 -2 17 1c1810
14 -2 17 e3c699
15 -2 17 b6612c
14 -1 17 c28d5d
15 -1 17 c6612a
0 -10 18 a6967b
1 -10 18 8a907c
0 -9 18 a6967b
1 -9 18 87a48c
2 -9 18 87a48c
3 -9 18 839586
3 -8 18 839586
4 -8 18 839586
5 -8 18 839586
5 -7 18 839586
6 -7 18 728c7c
6 -6 18 728c7c
8 -6 18 0c1104
6 -5 18 728175
7 -5 18 728175
8 -5 18 1c1810
7 -4 18 728175
8 -4 18 191207
9 -4 18 1c1810
10 -4 18 1c1810
11 -4 18 1c1810
11 -3 18 685b4b
12 -3 18 251707
12 -2 18 070600
13 -2 18 1c1810
14 -2 18 464032
13 -1 18 e3c699
14 -1 18 e8cda2
0 -10 19 929f8a
1 -10 19 929f8a
0 -9 19 929f8a
1 -9 19 929f8a
2 -9 19 929f8a
3 -9 19 929f8a
3 -8 19 929f8a
4 -8 19 929f8a
5 -8 19 839586
8 -8 19 1c1810
4 -7 19 7a9f8e
5 -7 19 839586
8 -7 19 1c1810
9 -7 19 1c1810
6 -6 19 a79b68
7 -6 19 10090e
8 -6 19 191207
9 -6 19 1c1810
6 -5 19 b8956c
7 -5 19 191207
8 -5 19 3b2302
9 -5 19 1c1810
7 -4 19 574532
8 -4 19 0c1104
9 -4 19 0c1104
10 -4 19 1c1810
11 -4 19 d9c3ad
10 -3 19 1c1810
11 -3 19 070600
12 -3 19 0c1104
11 -2 19 f1e3d3
12 -2 19 464032
13 -2 19 1c1810
13 -1 19 e8cda2
0 -10 20 929f8a
0 -9 20 929f8a
1 -9 20 929f8a
2 -9 20 929f8a
3 -9 20 8fa39a
2 -8 20 d6b46b
3 -8 20 d6b46b
4 -8 20 d6b46b
8 -8 20 1c1810
9 -8 20 1c1810
4 -7 20 c8b671
5 -7 20 c8b671
7 -7 20 191207
8 -7 20 1c1810
9 -7 20 5e3019
5 -6 20 c5a86d
6 -6 20 c5a86d
7 -6 20 0c1104
9 -6 20 5e3019
6 -5 20 c5a86d
7 -5 20 070600
9 -5 20 452313
7 -4 20 c19d73
8 -4 20 191207
9 -4 20 070600
10 -4 20 1c1810
11 -4 20 0c1104
7 -3 20 c19d73
8 -3 20 5b5947
10 -3 20 1c1810
11 -3 20 0c1104
12 -3 20 0c1104
12 -2 20 211d1c
12 -1 20 e8cda2
13 -1 20 e8cda2
0 -9 21 ddb074
1 -9 21 ddb074
